# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.996911699205836,0.5109511635453876,7.461674082516691,0,3.0,0.290628168695104,180.0,0.0,-0.07603610522785396
 0.08999456135029807,2.008957356445145,0.5125288079687956,7.461674082516691,0.2699836840508942,2.9999999999999996,0.290628168695104,179.99315716406323,5.451972142110056,-0.5568258694684086
 0.12685963600414413,2.020841795103246,0.5141277613720355,7.662661442546266,0.3805789080124324,3.000000000000001,0.2998193494771369,179.9726297368161,7.307245787831397,-1.2214290362577047
 0.15486681122544643,2.032565938434826,0.5157478046592482,7.867316755711183,0.46460043367633924,2.9999999999999982,0.3093690723054401,179.93842095977723,8.915591261656026,-2.0483831326144415
 0.17824365128317832,2.0441307096945747,0.5173887187345749,8.075735106655028,0.5347309538495348,2.999999999999998,0.3192937606958295,179.89053623490915,10.41103647391503,-3.018810165079032
 0.19863350946512426,2.0555370321371815,0.5190502845021565,8.288014663885223,0.5959005283953727,3.0,0.3296106872802403,179.82898312376497,11.849806569706375,-4.121514215027926
 0.21688208839666406,2.0667858290173364,0.5207322828661342,8.504256794395989,0.6506462651899921,3.000000000000003,0.34033802145882874,179.75377134629457,13.262550737402531,-5.349255708474335
 0.23349347731277256,2.0778780235897263,0.5224344947306491,8.724566182714604,0.7004804319383177,3.0000000000000018,0.3514948798653268,179.6649127793094,14.668610643931112,-6.69713729057497
 0.248797228789733,2.088814539109042,0.5241567009998421,8.94905095452162,0.746391686369199,2.9999999999999964,0.3631013797603156,179.56242145460735,16.081478116838387,-8.161784828155206
 0.2630230262464637,2.099596298829973,0.5258986825778545,9.17782280501661,0.789069078739391,3.0000000000000058,0.37517869558695477,179.4463135567566,17.51130736246426,-9.740883768185732
 0.27633866980643784,2.110224226007207,0.5276602203688272,9.410997132124336,0.8290160094193134,2.9999999999999916,0.387749118584515,179.3166074205403,18.96622106909332,-11.432895351001974
 0.28887126877463254,2.1206992438954337,0.5294410952769013,9.648693174725407,0.8666138063238976,3.000000000000009,0.40083612011108216,179.17332352806085,20.453051918853582,-13.23687250096839
 0.3007199152387719,2.131022275749342,0.531241088206218,9.89103415602459,0.9021597457163156,2.999999999999995,0.4144644182656001,179.01648450550599,21.977793127667148,-15.152334901942043
 0.31196368638250066,2.1411942448236223,0.5330599800609181,10.138147432196295,0.935891059147502,3.0000000000000098,0.428660048565282,178.84611511957542,23.545887690736954,-17.179181169742535
 0.32266692329399044,2.1512160743729623,0.5348975517451431,10.390164646441585,0.9680007698819714,3.0,0.44345043833142683,178.66224227357026,25.16242295638537,-19.31762531588651
 0.33288284099603094,2.1610886876520508,0.5367535841630336,10.64722188854795,0.9986485229880928,2.9999999999999947,0.4588644855031219,178.4648950031443,26.832267033130098,-21.568149699940886
 0.3426560730236978,2.1708130079155783,0.5386278582187309,10.909459860091049,1.0279682190710935,3.0,0.4749326417800675,178.25410447171933,28.560168097460114,-23.93146951678744
 0.35202451176492144,2.1803899584182327,0.5405201548163763,11.177024045351153,1.0560735352947643,3.0,0.4916869997617844,178.02990396556385,30.350829312248862,-26.408505561407583
 0.36102066932766896,2.1898204624147044,0.5424302548601103,11.450064888004198,1.083062007983007,3.0,0.5091613856889512,177.79232888853673,32.2089673218872,-29.000363064326333
 0.3696727034930168,2.1991054431596813,0.5443579392540744,11.72873797370374,1.1090181104790504,3.000000000000006,0.527391456527842,177.5414167564967,34.13935945319449,-31.708315062423225
 0.37800520443475466,2.208245823907853,0.5463029889024098,12.013204218497808,1.134015613304264,3.0,0.5464148019784602,177.27720719137812,36.146883061658244,-34.53378921181695
 0.38603980714638164,2.217242527913909,0.5482651847092571,12.303630063161872,1.158119421439145,3.000000000000007,0.5662710523999194,176.9997419149341,38.236549345992856,-37.47835724718792
 0.39379567464261855,2.2260964784325377,0.5502443075787578,12.600187673402717,1.1813870239278559,3.000000000000014,0.5870019913354095,176.70906474214829,40.413533250544845,-40.54372649742852
 0.4012898838355408,2.2348085987184287,0.5522401384150527,12.90305514580742,1.2038696515066227,3.0000000000000075,0.6086516742142214,176.40522157431593,42.6832006314501,-43.73173301119674
 0.40853773706924035,2.2433798120262707,0.5542524581222829,13.212416719528722,1.2256132112077212,2.999999999999977,0.6312665522958902,176.08826039179544,45.051133496938185,-47.04433594832403
 0.4155530161397344,2.251811041610753,0.5562810476045894,13.528462993451825,1.2466590484192033,3.0,0.6548956022275549,175.75823124643188,47.523153952225336,-50.483612967415034
 0.42234819129885426,2.260103210726565,0.5583256877661137,13.851391148671016,1.267044573896563,3.0000000000000164,0.6795904617215248,175.41518625365308,50.105347292659935,-54.051756393412155
 0.42893459464940814,2.268257242628396,0.5603861595109966,14.181405175960057,1.2868037839482247,3.0000000000000084,0.7054055705797857,175.05917958424018,52.80408458961976,-57.75106998883936
 0.4353225650980632,2.276274060570934,0.5624622437433788,14.518716107886833,1.30596769529419,3.000000000000026,0.7323983172962981,174.69026745577327,55.62604501500992,-61.583966181196494
 0.4415215703861633,2.284154587808869,0.564553721367402,14.863542255090971,1.3245647111584904,3.000000000000009,0.7606291912752984,174.30850812375385,58.5782380916722,-65.5529636205209
 0.44754031049426524,2.29189974759689,0.566660373287207,15.216109446155265,1.3426209314827962,2.9999999999999907,0.7901619403162241,173.91396187240608,61.66802600747517,-69.66068495669757
