# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.3293349470309688,2.0588830128633635,1.042891724001465,-172.09672642536847,0.45799604699301943,-3.000000000000059,-0.23007094912567008,9.207527136878689,-6.02054006467901,-100.3785538249159
 1.3340503322287165,2.0567767889616713,1.0426004022661162,-172.12511559087193,0.44384989139977654,-2.999999999999941,-0.24995968661413362,8.734203590001357,-6.339114753630019,-97.12356307324951
 1.3387910717760703,2.054725700914388,1.042317802944017,-172.15516768287966,0.42962767275771513,-3.0000000000000235,-0.27268848171353516,8.273766073560095,-6.69409710052136,-93.89024704404689
 1.3435570489853308,2.0527308681814507,1.042044086269452,-172.18707159709734,0.4153297411299333,-3.0000000000000466,-0.2987862576635852,7.826287295976327,-7.090827679303316,-90.67849467037236
 1.348348145024356,2.0507934102227945,1.0417794124767064,-172.22104443350506,0.4009564530128581,-2.9999999999999423,-0.3289064457080688,7.391837919336341,-7.535690951491866,-87.48820792391416
 1.3531642383139768,2.0489144464983555,1.0415239418000648,-172.25733702412919,0.3865081731439957,-2.9999999999999654,-0.3638627515397573,6.9704865482330245,-8.03636941997578,-84.31930196384577
 1.3580052037844417,2.04709509646807,1.0412778344738123,-172.29624081099917,0.37198527673260134,-2.9999999999999543,-0.40467720924508677,6.562299718932347,-8.6021731693039,-81.17170546760829
 1.362870911949505,2.045336479591873,1.0410412507322337,-172.3380964752264,0.35738815223741094,-3.000000000000057,-0.4526454886401302,6.167341888866486,-9.244471586051095,-78.04536119682696
 1.367761227742248,2.0436397153297015,1.040814350809614,-172.3833048606192,0.3427172048591823,-2.9999999999999885,-0.509426770009617,5.7856754264553185,-9.97726517233007,-74.94022687178149
 1.3726760090362493,2.0420059231414904,1.040597294940238,-172.43234093685345,0.3279728609771779,-3.0000000000000564,-0.5771691214113926,5.417360601257669,-10.817951904962074,-71.85627646047459
 1.3776151047462641,2.040436222487177,1.0403902433583903,-172.48577183669838,0.31315557384713366,-2.999999999999955,-0.658686991437184,5.062455574454099,-11.788367889596078,-68.79350203301837
 1.382578352359792,2.0389317328266956,1.040193356298356,-172.5442804254938,0.29826583100655013,-2.999999999999933,-0.7577165744513904,4.72101638966249,-12.916220411900872,-65.75191640372067
 1.3875655746874398,2.0374935736199826,1.0400067939944204,-172.60869648832087,0.2833041640236073,-2.9999999999999445,-0.8792897634943975,4.39309696408823,-14.23709260585078,-62.731556890361176
 1.392576575524349,2.036122864326975,1.039830716680868,-172.68003857128394,0.2682711615128795,-2.999999999999978,-1.0302925559624492,4.078749080010006,-15.797296070240833,-59.732490692011105
 1.3976111337676662,2.0348207244076075,1.0396652845919836,-172.75957097843653,0.25316748678292816,-3.0,-1.2203171141635882,3.778022376602679,-17.658008276719553,-56.75482266443633
 1.4026689953030809,2.0335882733218162,1.0395106579620526,-172.84888273929135,0.23799390217668417,-3.0000000000000053,-1.4629936176301355,3.4909643420989465,-19.901402309930635,-53.79870673099095
 1.4077498615992858,2.032426630529538,1.0393669970253587,-172.9499991035351,0.2227513032880695,-2.9999999999999565,-1.7781291215150175,3.2176203062900393,-22.63994778039745,-50.864362956779495
 1.4128533733279711,2.0313369154907077,1.0392344620161882,-173.0655423425692,0.20744076810201348,-3.0000000000000324,-2.1952489685269536,2.95803343336801,-26.0309093821043,-47.95210371002906
 1.417979086263217,2.0303202476652613,1.0391132131688252,-173.19896931150524,0.1920636292962762,-2.9999999999999893,-2.759668228576872,2.712244715109267,-30.299655859986952,-45.06237490125551
 1.4231264348265324,2.029377746513135,1.039003410717555,-173.3549322015651,0.17662158360632985,-2.9999999999999405,-3.543326023218425,2.4802929644017024,-35.77848745841804,-42.1958232268644
 1.4282946751548133,2.0285105314942653,1.038905214896662,-173.5398440233326,0.1611168626214873,-2.9999999999999734,-4.665041580069041,2.2622148091156102,-42.97405036849871,-39.35341031444818
 1.4334827928087708,2.027719722068587,1.0388187859404312,-173.76279845271145,0.14555250965961467,-3.0000000000000644,-6.330524774436192,2.058044686319791,-52.690262297163045,-36.536616046437565
 1.4386893463996828,2.027006437696037,1.038744284083148,-174.03713312708084,0.12993284888687823,-3.0000000000000586,-8.916785511281683,1.8678148368434369,-66.26606410083082,-33.74782251325724
 1.4439121881575248,2.02637179783655,1.0386818695590967,-174.38323029379447,0.11426432361335254,-2.9999999999999787,-13.16513118859575,1.6915553001849588,-86.06977556735117,-30.991093235366577
